Compound ID,measured log(solubility:mol/L),ESOL predicted log(solubility:mol/L),SMILES,Mol,SpAbs_A,SpDiam_A,VR1_A,nAromAtom,nBridgehead,nHetero,nN,nO,nS,nF,nCl,nBr,ATS0Z,AATS0dv,AATS0Z,AATS0se,AATS0i,ATSC1dv,ATSC2dv,ATSC3dv,ATSC4dv,ATSC5dv,ATSC6dv,ATSC7dv,ATSC8dv,ATSC2d,ATSC3d,ATSC4d,ATSC5d,ATSC6d,ATSC7d,ATSC8d,ATSC1Z,ATSC2Z,ATSC3Z,ATSC4Z,ATSC5Z,ATSC6Z,ATSC7Z,ATSC8Z,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC1se,ATSC3se,ATSC4se,ATSC5se,ATSC6se,ATSC7se,ATSC8se,ATSC1p,ATSC1i,ATSC2i,ATSC3i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,AATSC2Z,AATSC0v,AATSC0i,GATS1c,GATS1Z,GATS1are,BCUTdv-1l,BCUTd-1h,BalabanJ,nBondsD,RNCS,RPCS,C1SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,FCSP3,Xch-7d,NsCH3,NdsCH,NsssCH,NaasC,NaaaC,NssNH,NaaN,NsssN,NddsN,NsOH,NssO,SdCH2,StCH,SsssCH,StsC,SdssC,SaasC,SssssC,SsNH2,SaaNH,StN,SdsN,SaasN,SaaO,SdsssP,SdS,SssS,SddssS,ETA_beta_ns_d,ETA_dBeta,nHBDon,IC0,IC1,CIC1,FilterItLogS,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA3,SlogP_VSA4,SlogP_VSA7,SlogP_VSA10,SlogP_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState1,VSA_EState4,VSA_EState5,VSA_EState9,AMID_C,PBF,n5Ring,nHRing,n5HRing,nAHRing,n6AHRing,nFRing,nFHRing,nFARing,nRot,GhoseFilter
2-Ethylnaphthalene,-4.29,-4.1,CCc1ccc2ccccc2c1,<rdkit.Chem.rdchem.Mol object at 0x0000011F0DA0CD60>,16.111253759255412,4.685321553792318,50.64895363441999,10,0,0,0,0,0,0,0,0,444.0,4.833333333333333,18.5,7.1294900000000005,155.85600405712452,23.75,8.0,-14.25,-34.5,-16.25,-16.5,0.0,12.0,-0.1249999999999985,-3.715277777777777,-5.236111111111111,-3.701388888888889,-2.88888888888889,0.9722222222222212,2.3333333333333326,6.25,0.0,-6.25,-75.0,-6.25,-25.0,-12.5,25.0,56.28185335980567,1.4210854715202004e-14,-56.28185335980567,-675.382240317668,-56.28185335980567,-225.12741343922264,-112.56370671961132,225.12741343922264,0.0059289999999999,-0.0059289999999999,-0.0711479999999999,-0.0059289999999999,-0.0237159999999999,-0.0118579999999999,0.0237159999999999,0.2516060712122485,1.366728172112302,5.362377208939507e-14,-1.3667281721122242,-1.3667281721122857,-5.4669126884490185,-2.7334563442245257,5.466912688448961,0.0,56.28185335980567,1.3667281721122488,1.016028083462285,0.92,0.92,0.9880069372529792,3.191113423341442,1.895164814385573,0,160.9037489618119,118.56023877952715,0,3,1,1,0,0,0.1666666666666666,0.2621886974951644,1,0,0,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.4108333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0,1.0,2.38027044308602,2.2046920576351363,-3.790573749587873,0.0,0.0,0.0,0.0,49.38830667892189,22.7567215435526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,16.335899920626588,0.0,0.0,49.38830667892189,0.0,1.4108333333333336,0.0,0.0,2.04459969593768,0.4268081690124066,0,0,0,0,0,1,0,0,1,0
2-Ethyltoluene,-3.21,-3.296,CCc1ccccc1C,<rdkit.Chem.rdchem.Mol object at 0x0000011F0DA0CDD0>,11.203557775951705,4.443166587905536,28.15642331970324,6,0,0,0,0,0,0,0,0,336.0,3.523809523809524,16.0,7.0707720000000025,160.00766805242802,21.571428571428577,2.020408163265307,-31.42857142857143,-42.285714285714285,2.9999999999999982,19.918367346938773,3.918367346938776,0.0,-1.3877551020408168,-7.571428571428573,-6.285714285714286,2.142857142857144,3.1224489795918373,0.5510204081632655,0.0,3.552713678800501e-15,11.734693877551026,-17.85714285714284,-110.71428571428572,-28.571428571428577,67.3469387755102,13.77551020408163,0.0,-3.1263880373444413e-13,105.6720512061654,-160.80529531373065,-996.9928309451292,-257.2884725019684,606.4656851832125,124.04979924202073,0.0,2.3418766925686896e-16,-0.0169399999999998,-0.1050279999999998,-0.0271040000000002,0.0638879999999996,0.0130679999999999,0.0,2.3314683517128287e-15,4.263256414560601e-14,2.566101874169969,-3.904937634606398,-6.247900215370326,14.727193364801312,3.0123804609820897,0.0,0.3259637188208618,55.133244107564735,1.3388357604364889,1.0668755615952543,1.1111111111111116,1.1111111111111114,0.9879208869310584,3.1770898048355622,2.29725588417896,0,121.21850618379008,122.0722069181448,0,2,2,1,0,0,0.3333333333333333,0.1422588984322123,2,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.8587962962962967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0,0.9852281360342516,2.39231742277876,2.0000000000000004,-2.921459557103468,0.0,0.0,0.0,0.0,31.18920547353706,24.471461806010623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,6.923737199690624,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,11.126902983393991,0.0,0.0,38.112942673227685,0.0,2.8587962962962967,0.0,0.0,1.9498808270810288,0.5507088003199756,0,0,0,0,0,0,0,0,1,0
2-Heptanol ,-1.55,-1.678,CCCCCC(C)O,<rdkit.Chem.rdchem.Mol object at 0x0000011F0DA0CE40>,8.762572535069648,3.899711648727295,21.88172169528254,0,0,1,0,1,0,0,0,0,332.0,2.1666666666666665,13.833333333333334,7.234614666666668,167.98725878418682,4.4375,-10.3125,-11.4375,2.1875,-0.5625,-5.625,-4.6875,6.75,-2.8125,-0.4375,-0.3125,-1.5625,-0.625,1.3125,0.75,-14.0625,-33.8125,-43.9375,10.6875,1.4375,1.375,-33.6875,36.75,-77.08945915961621,-398.41103444113446,-217.3086558774825,51.77042640421882,-16.6510243015266,-17.189284841558553,-154.79054489235665,271.5327606628539,-0.0851666944444438,-0.2959817499999995,0.0128047499999994,-0.0239295833333335,-0.0368118333333333,-0.213242083333333,0.0954083333333327,-0.2381160221551113,-1.1396930720233849,-11.69347631904656,-2.616098628497096,-1.2372762955807168,-1.324135437182277,-1.3651506089828358,5.5674435539840985,-0.7863372093023255,46.511401370550175,1.130578589400992,1.4314025215327877,1.4219269102990033,1.0988213961922026,0.9878250619734782,3.021907437179538,2.7158427612932585,0,41.89208721498815,59.112516111051455,0,0,2,5,0,0,1.0,0.0,2,0,1,0,0,0,0,0,0,1,0,0.0,0.0,-0.0957870370370372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.75,1,1.0994839817876882,1.7264892117991657,2.8584732889219904,-1.6926670385751992,0.0,0.0,0.0,0.0,26.186202068468653,13.344558822616634,0.0,6.103966387748303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.103966387748303,0.0,6.4208216229260096,19.26246486877803,0.0,6.923737199690624,6.923737199690624,0.0,0.0,0.0,0.0,1.6224037286227957,0.5913320783506902,0,0,0,0,0,0,0,0,4,0
2-Heptanone,-1.45,-1.554,CCCCCC(=O)C,<rdkit.Chem.rdchem.Mol object at 0x0000011F0DA0CF20>,8.762572535069648,3.899711648727295,21.88172169528254,0,0,1,0,1,0,0,0,0,330.0,3.1818181818181817,15.0,7.281537454545457,166.44813212599936,14.628099173553718,-8.859504132231404,-17.785123966942145,0.5289256198347112,-2.000000000000001,-10.43801652892562,-9.421487603305785,7.438016528925619,-2.6446280991735533,-0.5206611570247932,-0.3305785123966944,-1.3636363636363638,-0.669421487603306,1.115702479338843,0.6694214876033058,-9.553719008264466,-14.132231404958684,-47.05785123966942,3.438016528925619,2.9090909090909136,2.3801652892561984,-42.69421487603306,32.80165289256198,-96.3331101211702,-292.1129993538994,-212.251709185286,10.429215858677765,10.111499417202984,9.793782975728128,-205.44851904857305,242.3598194346133,-0.0032179834710738,-0.341654611570247,-0.0223516033057858,-0.0413454545454548,-0.0603393057851238,-0.2578611570247927,0.0851578512396684,-0.4594928238809936,-2.544279046341999,-10.265608354106323,-1.972169626649644,-0.3831893424250759,-0.3950600788244471,-2.098475247665636,4.969288461407297,-0.3623649078194534,48.4956381838824,1.1873465309665028,1.1007895546142137,1.2307206068268013,0.6296859169199592,0.9878506932027068,3.0373874978020603,2.7158427612932585,1,59.69004452329652,11.930644400174767,0,0,2,4,0,0,0.8571428571428571,0.0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3180092592592596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.25,0,1.143320102127766,1.8204381454113916,2.6389934732259057,-2.165038744979885,0.0,0.0,0.0,0.0,19.765380445542643,13.344558822616634,6.4208216229260096,0.0,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,5.783244946364939,12.84164324585202,12.84164324585202,6.923737199690624,0.0,6.923737199690624,0.0,0.0,0.3180092592592596,0.0,1.6224037286227957,0.7914510536010932,0,0,0,0,0,0,0,0,4,0
2-Hexanol,-0.89,-1.324,CCCCC(C)O,<rdkit.Chem.rdchem.Mol object at 0x0000011F0DA0CEB0>,7.727406610312546,3.863703305156272,16.819498868183157,0,0,1,0,1,0,0,0,0,294.0,2.2857142857142856,14.0,7.269205142857144,168.33640717533268,4.467120181405896,-8.950113378684808,-11.564625850340134,1.2857142857142847,-5.537414965986395,-4.571428571428573,6.965986394557823,0.0,-2.521541950113379,-0.5170068027210885,-1.4285714285714284,-0.6802721088435374,1.190476190476191,0.6802721088435377,0.0,-14.009070294784578,-25.23582766439909,-44.04081632653062,11.0,1.6054421768707496,-33.476190476190474,37.25170068027211,0.0,-78.01174289561501,-326.1113895574285,-218.1984335048822,48.24079694960834,-19.351966055641302,-157.11799974114308,267.55891532205607,0.0,-0.0894026122448974,-0.3172768979591832,0.0085971428571424,-0.035059918367347,-0.2154337142857141,0.1073250612244892,0.0,-0.2499120870439975,-1.2194886983656792,-10.072165378617385,-2.759682107471109,-1.4660273613503312,-1.533632066294226,5.340384043020443,0.0,-0.6820493963351105,45.9992209031472,1.1169613566598673,1.4301671352009724,1.4124555160142345,1.0889306824288016,0.9878237768595656,3.021905530565772,2.678257743164726,0,42.9461532906096,55.90095103980045,0,0,2,4,0,0,1.0,0.0,2,0,1,0,0,0,0,0,0,1,0,0.0,0.0,-0.0972685185185187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.25,1,1.115520093581932,1.7799077162074428,2.612409706571318,-1.266695888550464,0.0,0.0,0.0,0.0,19.765380445542643,13.344558822616634,0.0,6.103966387748303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.103966387748303,0.0,12.84164324585202,6.4208216229260096,0.0,6.923737199690624,6.923737199690624,0.0,0.0,0.0,0.0,1.5697072375751795,0.6688152387651662,0,0,0,0,0,0,0,0,3,0
2-Hexanone,-0.8,-1.2,CCCCC(=O)C,<rdkit.Chem.rdchem.Mol object at 0x0000011F0DA0CF90>,7.727406610312546,3.863703305156272,16.819498868183157,0,0,1,0,1,0,0,0,0,292.0,3.473684210526316,15.36842105263158,7.327177894736843,166.5910129807099,14.786703601108034,-7.434903047091413,-18.68144044321329,-1.6454293628808871,-10.301939058171747,-9.274238227146816,8.077562326869804,0.0,-2.346260387811633,-0.5623268698060943,-1.398891966759003,-0.7063711911357344,1.0387811634349025,0.6232686980609414,0.0,-9.318559556786695,-4.75069252077563,-47.83933518005539,3.722991689750693,3.01385041551246,-42.43213296398891,34.130193905817166,0.0,-95.75164028834637,-214.45992798291456,-212.390972804059,11.921036385672451,11.495067527850274,-204.30061032211188,245.13881230684228,0.0,-0.0024476454293624,-0.3754736177285308,-0.0351409639889202,-0.060606404432133,-0.2657168975069245,0.0983317562326859,0.0,-0.4614330449923984,-2.562605462595981,-8.525997697762982,-2.007411651917999,-0.4516505909760051,-2.1457025975580013,4.892886488168987,0.0,-0.1439603794174433,48.24718265021757,1.1827596597138936,1.0875518748777149,1.1973466003316748,0.603174603174603,0.9878502381889178,3.037385506864325,2.678257743164726,1,54.3103139443944,14.614623193233506,0,0,2,3,0,0,0.8333333333333334,0.0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3072685185185189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.75,0,1.167436723286701,1.8784775129881184,2.3694500004554677,-1.7384143688016214,0.0,0.0,0.0,0.0,13.344558822616634,13.344558822616634,6.4208216229260096,0.0,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,5.783244946364939,19.26246486877803,0.0,6.923737199690624,0.0,6.923737199690624,0.0,0.0,0.3072685185185189,0.0,1.5697072375751795,0.5561125662231448,0,0,0,0,0,0,0,0,3,0
2-hydroxypteridine,-1.947,-1.404,Oc2ncc1nccnc1n2,<rdkit.Chem.rdchem.Mol object at 0x0000011F0DA0D000>,14.42692050443618,4.666487655768789,41.8571945064746,10,0,5,4,1,0,0,0,0,480.0,13.333333333333334,32.0,8.418347466666665,168.72321877863308,5.937777777777773,-0.6977777777777838,-14.826666666666668,-20.92,-0.875555555555553,-11.168888888888889,3.6800000000000015,9.404444444444444,-0.1911111111111114,-2.84,-3.613333333333333,-1.102222222222222,0.0577777777777778,1.3866666666666667,0.7511111111111112,-3.5288888888888827,-2.96444444444444,-8.759999999999998,-38.986666666666665,5.3911111111111065,-15.968888888888896,0.8133333333333326,16.537777777777777,-26.764570197037084,-38.90789527229574,-8.579919609207067,-260.1370726250643,-24.667467188750344,-33.236537714276324,34.45587246593609,86.18452553105878,-0.4956495288888887,-0.2686966933333331,-0.1165517866666665,0.1700115911111107,-0.3459997688888888,-0.09877712,0.0858099377777776,-0.40413561517518,-17.30708088022118,1.249362270001341,4.5740291126002255,-0.232028147854435,-0.2599443083607418,-0.1815216972734799,0.4684602125516836,-0.1288888888888887,36.22040861461813,1.951784897564248,1.552536519269875,0.6267556179775281,1.0257158200159695,2.8396035848125494,3.191054955548954,1.9323192636083937,0,98.64580104015609,42.84435558788609,4,0,0,0,0,0,0.0,0.2821175568066727,0,0,0,1,2,0,4,0,0,1,0,0.0,0.0,0.0,0.0,0.0,-0.2796296296296292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.25,1,1.8062389286533893,2.9232314287976204,0.9836591668108984,-1.533915885194523,0.0,14.951935562841626,4.9839785209472085,0.0,0.0,0.0,12.393687143226153,6.196843571613076,5.516700717616262,5.647177220767728,0.0,0.0,0.0,6.010464839586836,0.0,0.0,0.0,0.0,0.0,6.010464839586836,6.010464839586836,11.16387793838399,0.0,12.393687143226153,6.196843571613076,0.0,19.935914083788838,0.0,0.97712962962963,0.0,0.0,1.1488763586554909,0.1135310782105903,0,2,0,0,0,1,1,0,0,0
2-Hydroxypyridine,1.02,-1.655,Oc1ccccn1,<rdkit.Chem.rdchem.Mol object at 0x0000011F0DA0D070>,8.720566232730448,4.202005979230918,18.41161202869447,6,0,2,1,1,0,0,0,0,298.0,8.5,24.83333333333333,7.904020999999999,162.9376157653121,3.000000000000002,-5.361111111111109,-18.13888888888889,-13.166666666666668,6.138888888888888,4.694444444444444,0.0,0.0,-1.9652777777777768,-1.7847222222222223,-0.5833333333333339,1.1180555555555551,0.3402777777777777,0.0,0.0,-4.500000000000006,-13.69444444444445,-23.63888888888889,-25.16666666666666,12.138888888888896,10.02777777777778,0.0,0.0,10.42013429391907,-218.40118613198243,-133.26062938264994,-124.0819721632489,118.52666570802712,61.595591983996286,0.0,0.0,-0.2060499999999997,-0.3230364722222221,-0.2985063333333333,-0.040938527777778,0.0411413611111109,0.0,0.0,0.0973751485000003,-2.616510130145831,-5.289321670439124,-2.022644407809284,1.9275221210428644,0.8003465845375055,0.0,0.0,-0.8055555555555559,47.53356594865648,1.550520240324408,1.4815575522702908,0.7922862453531596,0.9556210933647664,2.7535419884513272,3.049898088112749,2.1229179499593664,0,53.6063686441171,74.52688288710951,2,0,0,0,0,0,0.0,0.1020620726159657,0,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0717592592592597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.25,1,1.650022421648354,2.5220552088742005,1.0629072918469555,-0.756072200558386,0.0,4.9839785209472085,0.0,0.0,6.06636706846161,6.06636706846161,12.263210640074686,0.0,0.0,0.0,5.879988336435371,0.0,0.0,5.879988336435371,0.0,0.0,0.0,0.0,0.0,5.879988336435371,5.879988336435371,0.0,0.0,12.263210640074686,12.13273413692322,0.0,4.9839785209472085,0.0,0.0,0.0717592592592597,0.0,1.423482618025888,0.1381584875537103,0,1,0,0,0,0,0,0,0,0
2-Iodopropane,-2.09,-2.486,CC(C)I,<rdkit.Chem.rdchem.Mol object at 0x0000011F0DA0D0E0>,3.4641016151377544,3.4641016151377544,5.583629154612597,0,0,1,0,0,0,0,0,0,2924.0,1.002199775533109,265.8181818181818,7.033461818181817,162.18504254794027,-0.7833037445158653,-6.202081420263239,0.7044505662687477,1.9770064279155184,0.0,0.0,0.0,0.0,-1.5867768595041325,0.59504132231405,0.297520661157025,0.0,0.0,0.0,0.0,-1.1900826446280988,-102.85123966942152,-1415.3057851239666,333.89256198347107,0.0,0.0,0.0,0.0,-71.62424671445383,97.31751614566105,-876.0120947110709,385.07809179850375,0.0,0.0,0.0,0.0,-0.009042280991735,-0.0577094876033057,0.0312325289256192,0.0,0.0,0.0,0.0,-0.0923302918810003,-2.000414466756342,0.903607916628432,-15.042754921239665,0.0,0.0,0.0,0.0,-5.713957759412306,84.58922426933815,1.538034127856627,1.4652965868522454,0.5027607361963191,1.8327344843677096,0.1512829553940271,3.018005899687904,2.3237900077244498,0,193.47740450792728,92.7796716574126,0,0,2,1,0,0,1.0,0.0,2,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.8033333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0,1.2406705316766884,1.4911148500551858,1.9683167685821117,-1.6469243601944972,0.0,0.0,0.0,0.0,36.438345026449305,0.0,3.924636825529795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.924636825529795,0.0,0.0,0.0,36.438345026449305,0.8033333333333332,0.0,0.0,0.0,1.2775105849101829,0.553044169997108,0,0,0,0,0,0,0,0,0,0
2-Isopropyltoluene,-3.76,-3.585,CC(C)c1ccccc1C,<rdkit.Chem.rdchem.Mol object at 0x0000011F0DA0D150>,11.945821561028191,4.534367725768998,32.36704987804934,6,0,0,0,0,0,0,0,0,374.0,3.333333333333333,15.583333333333334,7.060985666666667,160.69961205164523,26.16666666666667,4.958333333333341,-30.8125,-47.9375,-12.958333333333334,27.625,7.041666666666665,0.0,-1.7083333333333357,-7.979166666666668,-8.9375,1.0416666666666683,4.79166666666667,1.041666666666667,0.0,-9.769962616701378e-15,28.124999999999996,-41.14583333333335,-73.4375,-111.45833333333331,98.95833333333336,26.04166666666667,0.0,-1.3500311979441906e-13,253.26834011912536,-370.5222012853874,-661.3117769777166,-1003.6930515832008,891.1293448635901,234.50772233252368,0.0,3.165870343657673e-16,-0.039032583333333,-0.0696657499999998,-0.1057338333333333,0.0938758333333326,0.0247041666666665,0.0,-1.7486012637846217e-15,6.838973831690964e-14,6.150276774505173,-8.997627133072248,-24.37331906933513,21.63986272511047,5.694700717134344,0.0,0.669642857142857,54.71846854425551,1.328763500664686,1.1625285527478324,1.15,1.15,0.9887240972729504,3.2012092766996822,2.3960449098608665,0,131.82425274218906,134.13886469872088,0,2,3,0,1,0,0.4,0.1314458557658021,3,0,1,2,0,0,0,0,0,0,0,0.0,0.0,0.6538888888888889,0.0,0.0,2.861111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.9798687566511528,2.367492461184755,2.217470039536401,-2.968502394121514,0.0,0.0,0.0,0.0,38.112942673227685,23.96854622924601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,5.917906046161393,0.0,11.126902983393991,0.0,0.0,45.03667987291831,0.0,2.861111111111112,0.6538888888888889,0.0,1.9384818910762167,0.6543704795845015,0,0,0,0,0,0,0,0,1,0
2-methoxypteridine,-1.11,-1.589,COc2ncc1nccnc1n2,<rdkit.Chem.rdchem.Mol object at 0x0000011F0DA0D1C0>,16.111253759255412,4.685321553792318,50.64895363441999,10,0,5,4,1,0,0,0,0,518.0,11.77777777777778,28.77777777777778,8.18070311111111,168.19321898988858,29.77777777777778,13.222222222222229,-10.999999999999996,-53.66666666666666,-15.555555555555555,-22.88888888888889,-26.333333333333336,23.111111111111107,2.5432098765432105,-3.666666666666665,-4.037037037037036,-4.506172839506173,-2.5432098765432105,-0.7777777777777783,1.9012345679012337,9.777777777777768,22.22222222222221,7.666666666666657,-74.66666666666667,-30.55555555555555,-2.888888888888882,-55.66666666666666,20.777777777777786,-124.56246040572807,322.74449003561824,-105.24084918921456,-137.27820695771345,-396.9228070575496,72.9286212175358,-221.3743605735325,-0.2390048343003457,-0.2566648888888887,-0.022385333333333,-0.6387119999999992,0.2900164444444439,-0.3070568888888891,-0.3598319999999999,0.2912404444444436,-1.343871218522949,-22.62740520325905,8.026878557441979,-6.456441760108326,-8.682956287407386,1.2842458800761205,2.035687404610001,-3.11668144025754,0.7662835249042143,41.06850113791476,1.8302175376809493,1.5615876660465382,0.589390142021721,0.8459127968073177,0.9975779066414514,3.191113423341442,1.895164814385573,0,61.97827486986599,42.04727783553339,4,0,0,0,0,0,0.1428571428571428,0.2621886974951644,1,0,0,1,2,0,4,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.3083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0,1.7720772537350808,3.086048612313038,1.0838763891292742,-2.246537239218853,0.0,14.951935562841626,4.9839785209472085,0.0,0.0,0.0,12.393687143226153,13.30664111289061,5.516700717616262,5.647177220767728,0.0,0.0,7.109797541277533,6.010464839586836,4.736862953800049,0.0,0.0,0.0,0.0,6.010464839586836,0.0,17.174342777970825,0.0,7.109797541277533,18.59053071483923,0.0,19.935914083788838,4.832278911564625,1.2107870370370373,0.0,1.5114436885865457,1.206272287760228,0.1202148694116636,0,2,0,0,0,1,1,0,1,0
2-Methy-2-Butene,-2.56,-1.994,CC=C(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000011F0DA0D230>,5.226251859505506,3.695518130045147,8.629874180987342,0,0,0,0,0,0,0,0,0,190.0,1.8666666666666667,12.666666666666666,6.992481333333332,165.543220046166,7.222222222222225,-13.666666666666668,-16.222222222222225,3.999999999999999,7.999999999999998,0.0,0.0,0.0,-3.2399999999999998,-1.5199999999999996,1.0799999999999994,0.7199999999999996,0.0,0.0,0.0,-11.111111111111104,8.333333333333337,-63.88888888888887,-25.000000000000007,49.99999999999999,0.0,0.0,0.0,-100.05662819520984,75.04247114640764,-575.3256121224578,-225.1274134392228,450.254826878445,0.0,0.0,0.0,-0.0105404444444434,-0.0606075555555547,-0.0237160000000006,0.0474319999999985,0.0,0.0,0.0,-0.4472996821551123,-2.4297389726439853,1.822304229483001,-13.970999092702977,10.933825376897971,0.0,0.0,0.0,0.3472222222222224,50.028314097605055,1.2148694863219984,1.1972404998953423,1.5000000000000009,1.4999999999999991,0.9915052184569152,3.0501781982329903,2.5395388613593908,1,40.05529837306094,92.59927014209842,0,1,3,0,0,0,0.6,0.0,3,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.3796296296296298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0.9182958340544896,1.6879430945989,2.2189475010096187,-0.9867789280331832,0.0,0.0,0.0,0.0,11.64912463690315,20.771211599071872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.573104530069267,0.0,6.923737199690624,19.92349450621513,0.0,1.3796296296296298,0.0,0.0,1.7393603864164349,0.3920039277328035,0,0,0,0,0,0,0,0,0,0
"2-Methyl-1,3-Butadiene ",-2.03,-1.714,CC(=C)C=C,<rdkit.Chem.rdchem.Mol object at 0x0000011F0DA0D2A0>,5.226251859505506,3.695518130045148,8.629874180987336,0,0,0,0,0,0,0,0,0,188.0,2.6153846153846154,14.461538461538462,7.034637846153846,162.562538203384,6.071005917159761,-11.816568047337276,-16.50887573964497,2.2721893491124274,8.520710059171599,0.0,0.0,0.0,-3.195266272189349,-1.1183431952662723,1.0650887573964505,0.5325443786982251,0.0,0.0,0.0,-9.467455621301768,3.1065088757396437,-56.50887573964497,-12.573964497041429,36.98224852071005,0.0,0.0,0.0,-85.25535183497173,27.97441232085025,-508.8678812649884,-113.2297641558222,333.02871810535873,0.0,0.0,0.0,-0.0089812071005912,-0.0536065798816564,-0.0119281656804737,0.0350828402366858,0.0,0.0,0.0,-0.3811310901203322,-2.070310130536897,0.6793205115824199,-12.357163591642106,8.087148947409755,0.0,0.0,0.0,0.1725838264299801,53.28459489685744,1.2939438315855607,1.3479584308189403,1.2999999999999998,1.3,0.9959216637649976,3.0374931937963017,2.5395388613593903,2,112.48227016859995,105.5740170416343,2,1,1,0,0,0,0.2,0.0,1,1,0,0,0,0,0,0,0,0,0,7.016203703703703,0.0,0.0,0.0,1.0185185185185186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.961236604722876,2.2877837199410704,1.4126559982000215,-1.009127486042054,0.0,0.0,0.0,0.0,24.806996004100142,6.923737199690624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.573104530069267,0.0,6.076020106833881,6.923737199690624,13.157871367196996,0.0,1.0185185185185186,0.0,0.0,1.7393603864164349,0.1663699781127726,0,0,0,0,0,0,0,0,1,0
